date,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15
9/23/2014,3,1.75,1960,7705,1.0,,0.0,4,7,980,980.0,1950,0.0,98106,47.53,-122.34700000000001,1380,4349
9/23/2014,3,1.0,2130,3825,1.5,0.0,0.0,3,7,2130,0.0,1917,0.0,98118,47.5506,-122.281,1780,5150
6/11/2014,3,2.5,2600,7465,2.0,0.0,0.0,3,9,2600,0.0,1988,,98011,47.7387,-122.21700000000001,2660,7683
6/23/2014,4,3.5,4230,20377,2.0,0.0,0.0,3,11,4230,0.0,1997,0.0,98004,47.5954,-122.206,3980,20489
4/3/2015,3,1.0,1630,5000,1.0,0.0,0.0,3,7,930,700.0,1954,0.0,98108,47.5497,-122.295,1630,5480
3/10/2015,4,2.0,1760,7700,1.0,0.0,0.0,4,7,1760,0.0,1962,0.0,98003,47.3299,-122.318,1870,7316
9/29/2014,4,3.0,2420,12000,1.0,0.0,0.0,3,9,2420,0.0,1984,0.0,98077,47.7267,-122.06299999999999,3100,13020
4/7/2015,3,2.75,2770,5800,1.0,0.0,0.0,4,8,1650,1120.0,1959,0.0,98199,47.6496,-122.413,2340,5800
6/17/2014,3,2.5,2670,10481,2.0,,0.0,3,9,2670,0.0,2003,0.0,98033,47.6673,-122.176,2620,8895
4/27/2015,3,2.25,1830,11331,1.0,0.0,0.0,3,7,1250,580.0,1965,0.0,98001,47.2899,-122.287,2240,16433
6/17/2014,3,1.75,1440,12888,1.0,,2.0,3,7,1090,350.0,1958,0.0,98168,47.471000000000004,-122.262,1710,12888
5/29/2014,4,2.25,1960,8680,1.0,0.0,0.0,4,8,1290,670.0,1959,,98004,47.6076,-122.19200000000001,2160,8680
4/30/2015,2,1.0,810,6827,1.0,0.0,0.0,3,6,810,0.0,1944,0.0,98106,47.5495,-122.35700000000001,990,6827
3/27/2015,3,1.5,1220,8400,1.0,0.0,0.0,4,7,1220,0.0,1962,0.0,98006,47.5467,-122.17299999999999,2110,9119
8/15/2014,4,3.5,3560,16782,2.0,0.0,0.0,3,10,2560,1000.0,2014,0.0,98040,47.5569,-122.225,3100,18047
7/25/2014,5,1.75,1360,10609,1.0,0.0,0.0,3,7,1060,300.0,1966,0.0,98034,47.7203,-122.229,1490,9935
7/18/2014,3,1.0,960,10761,1.0,0.0,0.0,4,6,960,0.0,1962,0.0,98002,47.2819,-122.22399999999999,960,10761
8/5/2014,5,3.25,3030,7410,2.0,0.0,0.0,3,8,2150,880.0,2014,0.0,98106,47.553000000000004,-122.354,2020,7410
5/12/2015,4,2.25,2350,36116,1.0,0.0,0.0,4,9,2350,0.0,1983,0.0,98042,47.3533,-122.08200000000001,2580,36116
10/6/2014,2,1.0,720,5750,1.0,0.0,0.0,2,6,720,0.0,1943,0.0,98136,47.5535,-122.39299999999999,980,6125
1/13/2015,3,2.5,2740,7923,2.0,0.0,0.0,3,9,2740,0.0,1998,0.0,98058,47.4349,-122.105,2740,8815
10/22/2014,2,0.75,760,33801,1.0,0.0,0.0,4,4,760,0.0,1931,0.0,98059,47.4703,-122.07600000000001,1100,39504
3/27/2015,3,2.5,2530,623779,1.0,0.0,0.0,4,8,2530,0.0,1980,,98038,47.4188,-121.949,2120,100623
9/17/2014,3,2.5,2830,3750,3.0,0.0,0.0,3,10,2830,0.0,2014,0.0,98117,47.6799,-122.385,1780,5000
8/25/2014,4,3.0,2130,4838,1.5,0.0,0.0,4,7,2130,0.0,1930,0.0,98055,47.4871,-122.20299999999999,1070,4838
5/7/2014,3,2.5,2680,327135,2.0,0.0,0.0,3,8,2680,0.0,1995,,98010,47.3783,-122.00299999999999,2020,60080
9/5/2014,3,2.0,1650,7104,2.0,0.0,0.0,3,8,1650,0.0,1945,,98177,47.7053,-122.374,1730,7104
6/30/2014,3,1.0,1010,8800,1.0,0.0,0.0,4,7,1010,?,1954,0.0,98118,47.5483,-122.27799999999999,1400,4095
5/15/2014,4,2.5,1840,1562,2.0,0.0,0.0,3,7,1400,440.0,2004,0.0,98106,47.5345,-122.36399999999999,1840,1766
6/4/2014,3,1.0,920,14400,1.0,0.0,0.0,4,7,920,0.0,1977,,98001,47.2816,-122.26899999999999,1170,9600
11/4/2014,3,1.5,1650,8676,1.0,,0.0,4,8,1130,520.0,1979,0.0,98133,47.7471,-122.352,1400,8499
4/8/2015,3,1.75,1360,5850,1.0,0.0,0.0,4,7,1000,360.0,1938,0.0,98116,47.5711,-122.391,1540,5850
3/4/2015,3,1.75,1610,7200,1.0,,0.0,3,7,1180,430.0,1976,0.0,98007,47.5966,-122.14399999999999,1520,7973
5/13/2014,3,2.0,1530,5401,1.0,0.0,0.0,4,7,1530,0.0,1937,0.0,98115,47.68600000000001,-122.304,1640,5467
5/5/2014,2,3.0,1270,1175,2.0,0.0,0.0,3,8,1110,160.0,2000,0.0,98103,47.6634,-122.34,1290,1800
5/8/2014,3,2.25,2430,73151,1.0,0.0,0.0,3,8,2430,0.0,1974,0.0,98059,47.4749,-122.09200000000001,2800,39250
1/21/2015,3,2.5,1600,7295,2.0,0.0,0.0,2,7,1600,0.0,1993,0.0,98042,47.3904,-122.165,1410,9000
4/15/2015,6,2.5,1880,14350,1.0,0.0,0.0,5,7,1640,240.0,1955,,98133,47.7556,-122.352,1510,9840
10/30/2014,3,3.25,2440,2812,2.0,0.0,0.0,3,8,1710,730.0,2005,0.0,98027,47.5362,-122.072,2440,2836
6/26/2014,3,1.75,1580,6620,1.0,0.0,0.0,3,7,1580,0.0,1988,0.0,98003,47.2798,-122.303,1580,8137
4/20/2015,5,2.75,3250,8100,2.0,0.0,0.0,3,8,3250,0.0,2014,0.0,98125,47.7133,-122.311,1270,8100
5/6/2015,3,1.0,1230,2353,1.5,0.0,0.0,4,6,1230,0.0,1925,0.0,98106,47.5177,-122.354,1280,1572
3/10/2015,3,3.5,1130,1449,3.0,0.0,0.0,3,7,1130,0.0,2005,0.0,98103,47.6968,-122.348,1130,1200
11/6/2014,4,3.5,3040,8414,2.0,0.0,0.0,3,9,2420,620.0,2010,,98059,47.5222,-122.15700000000001,3470,8066
9/23/2014,4,2.5,2900,4762,2.0,0.0,0.0,3,8,2900,0.0,2005,0.0,98042,47.3663,-122.12899999999999,2900,5173
6/26/2014,2,1.75,1240,6417,1.0,0.0,0.0,5,7,1240,0.0,1924,0.0,98126,47.5439,-122.37899999999999,1800,6417
6/23/2014,3,1.75,1800,6000,1.0,0.0,0.0,5,7,900,900.0,1905,,98103,47.6867,-122.34899999999999,1800,3000
7/14/2014,5,2.5,2990,7500,1.0,0.0,2.0,3,9,1800,1190.0,1972,,98177,47.7707,-122.369,2800,9860
11/18/2014,3,2.0,1470,12096,1.0,0.0,0.0,4,6,1470,0.0,1942,0.0,98030,47.3734,-122.193,1470,10966
6/26/2014,3,2.0,2460,41343,1.0,0.0,0.0,4,8,2460,0.0,1988,0.0,98027,47.5142,-122.021,2500,53885
8/13/2014,4,2.75,3350,5416,2.0,0.0,0.0,3,9,3350,0.0,2014,0.0,98053,47.6849,-122.016,3625,5637
3/30/2015,4,2.75,2290,7000,2.0,0.0,0.0,3,8,2290,0.0,1977,0.0,98058,47.4442,-122.12899999999999,2000,7200
9/18/2014,3,2.5,1690,5131,1.0,0.0,0.0,3,7,1690,0.0,1941,1998.0,98126,47.5234,-122.38,860,5137
7/31/2014,4,2.5,2880,9003,2.0,0.0,0.0,3,10,2880,0.0,2008,,98033,47.6844,-122.199,2640,8126
10/27/2014,3,1.75,1660,4800,1.0,0.0,0.0,3,7,960,700.0,1941,,98116,47.5734,-122.412,1510,4800
5/6/2015,4,1.0,1710,6050,1.5,0.0,0.0,3,7,1410,300.0,1913,0.0,98118,47.5569,-122.288,1560,4950
1/6/2015,2,1.0,962,1992,2.0,0.0,0.0,3,7,962,0.0,2012,0.0,98115,47.6911,-122.31299999999999,1130,1992
8/5/2014,6,3.5,2580,13572,1.0,0.0,0.0,3,8,1290,1290.0,1987,0.0,98052,47.6796,-122.113,2020,11656
6/13/2014,4,2.5,2790,43091,2.0,,0.0,4,9,2790,0.0,1989,0.0,98077,47.7759,-122.08,2750,35290
1/2/2015,3,2.5,1510,10875,1.0,0.0,0.0,3,7,1150,360.0,1990,0.0,98003,47.3482,-122.3,1810,9916
8/8/2014,4,3.5,3510,9263,2.0,0.0,0.0,3,10,3510,0.0,2001,,98065,47.5413,-121.87700000000001,3690,10417
7/3/2014,3,1.75,1530,8000,2.0,0.0,0.0,3,7,1530,0.0,1978,,98052,47.6971,-122.13,1530,7500
4/21/2015,2,1.0,1360,6120,1.0,0.0,0.0,3,7,1060,300.0,1947,,98115,47.6841,-122.291,1800,5100
5/4/2015,3,2.5,2150,14092,2.0,,0.0,3,8,2150,0.0,1991,0.0,98058,47.4621,-122.12899999999999,2400,10699
8/12/2014,2,1.0,1400,10800,1.0,0.0,0.0,4,7,1400,0.0,1974,,98011,47.7726,-122.21,1560,11280
5/21/2014,2,1.0,1030,4841,1.0,0.0,0.0,3,7,920,110.0,1939,0.0,98103,47.68600000000001,-122.34100000000001,1530,4944
1/7/2015,3,2.5,2280,10255,2.0,0.0,0.0,4,8,2280,0.0,1985,0.0,98058,47.4334,-122.161,2310,10094
11/18/2014,4,2.25,2330,10451,2.0,0.0,0.0,4,8,2330,0.0,1965,0.0,98005,47.6044,-122.16799999999999,1880,8400
5/30/2014,3,2.0,1330,6000,1.0,0.0,0.0,4,7,630,700.0,1900,0.0,98108,47.5255,-122.32700000000001,1140,6000
12/5/2014,4,2.25,1400,7341,1.0,0.0,0.0,3,7,1300,100.0,1961,,98155,47.7565,-122.305,2090,7410
10/27/2014,3,1.75,1510,6000,1.0,0.0,0.0,3,7,1060,450.0,1947,,98136,47.5535,-122.39,1610,6000
9/10/2014,3,2.0,1410,8384,1.0,0.0,0.0,3,7,1410,0.0,1985,0.0,98001,47.3315,-122.26299999999999,1410,9205
4/24/2015,3,2.25,1840,9040,1.0,0.0,0.0,3,8,1370,470.0,1979,0.0,98023,47.3144,-122.339,1870,8992
10/7/2014,4,4.5,4040,8400,2.0,0.0,0.0,3,9,3220,820.0,2006,0.0,98052,47.7067,-122.131,3940,8400
4/22/2015,4,2.0,1720,4000,1.0,0.0,0.0,3,7,1420,300.0,1950,,98105,47.6651,-122.285,1350,1281
10/16/2014,4,1.5,2740,4912,1.0,0.0,0.0,4,8,1370,1370.0,1937,0.0,98199,47.6523,-122.412,2160,5006
10/28/2014,2,1.0,1000,4956,1.0,0.0,2.0,4,7,1000,0.0,1916,0.0,98107,47.6753,-122.36,1830,4959
5/6/2015,4,2.75,2690,8874,1.0,0.0,0.0,3,8,1370,1320.0,1980,0.0,98023,47.3078,-122.383,1990,7875
3/23/2015,3,1.75,1680,3420,1.0,0.0,0.0,3,7,960,720.0,1992,0.0,98115,47.6855,-122.291,1680,4080
3/19/2015,3,2.5,1670,2575,2.0,0.0,0.0,3,8,1670,?,2000,0.0,98027,47.53100000000001,-122.04700000000001,1670,2897
8/11/2014,2,1.0,720,5000,1.0,0.0,0.0,5,6,720,0.0,1951,0.0,98126,47.5195,-122.374,810,5000
10/14/2014,3,2.75,2330,4780,2.0,0.0,3.0,3,8,1730,600.0,1930,1988.0,98198,47.3459,-122.32600000000001,1100,5336
6/10/2014,3,1.75,2430,9133,1.0,,0.0,4,7,1410,1020.0,1978,0.0,98059,47.5116,-122.15700000000001,1980,9592
6/25/2014,2,1.0,870,5400,1.0,0.0,0.0,3,6,870,0.0,1950,2007.0,98126,47.52,-122.374,990,5200
8/26/2014,3,2.5,2070,8400,2.0,0.0,0.0,4,8,2070,0.0,1990,0.0,98002,47.3099,-122.206,2070,9239
5/27/2014,3,2.25,1950,8868,1.0,0.0,0.0,3,7,1350,600.0,1964,0.0,98155,47.7538,-122.31200000000001,1300,8880
3/25/2015,4,3.25,4140,11007,2.0,0.0,0.0,3,10,4140,0.0,2013,0.0,98040,47.5707,-122.21700000000001,2150,9663
7/25/2014,5,2.25,2100,6936,1.0,0.0,0.0,3,8,1600,500.0,1974,0.0,98033,47.6737,-122.169,2100,8661
5/13/2014,4,1.75,1950,13320,1.0,0.0,0.0,4,8,1370,580.0,1969,0.0,98007,47.6196,-122.139,2120,12051
5/9/2014,2,1.0,960,28717,1.0,0.0,0.0,4,6,960,0.0,1984,0.0,98070,47.3356,-122.50200000000001,1860,28717
11/7/2014,4,3.0,2820,2850,1.5,0.0,0.0,5,7,1860,960.0,1928,0.0,98117,47.6813,-122.367,1570,4500
6/16/2014,3,2.5,1880,6008,2.0,0.0,0.0,3,7,1880,0.0,2009,0.0,98042,47.3366,-122.052,2180,5185
7/21/2014,3,2.5,2430,12997,2.0,0.0,0.0,3,9,2430,0.0,1992,0.0,98011,47.744,-122.194,2720,12500
1/23/2015,3,1.5,1570,10824,2.0,0.0,0.0,3,7,1570,0.0,1908,0.0,98118,47.54,-122.275,1530,8125
6/27/2014,2,1.0,910,8155,1.0,0.0,0.0,4,6,910,0.0,1948,0.0,98155,47.7399,-122.3,1240,8155
7/21/2014,3,1.75,1620,5000,1.0,0.0,0.0,3,7,920,700.0,1954,0.0,98117,47.681000000000004,-122.37200000000001,1610,5000
3/18/2015,4,2.0,1850,9126,1.0,0.0,0.0,5,7,1850,0.0,1963,0.0,98059,47.5009,-122.164,1730,9110
4/27/2015,5,1.75,2840,12870,2.0,0.0,2.0,4,7,2840,0.0,1925,0.0,98178,47.4961,-122.235,2170,9612
8/26/2014,3,1.0,1470,7930,1.0,0.0,0.0,3,7,1070,400.0,1950,0.0,98177,47.7013,-122.368,1440,8100
6/19/2014,4,2.5,2590,7910,2.0,0.0,0.0,3,9,2590,0.0,2001,0.0,98115,47.6978,-122.28399999999999,1700,7488
10/13/2014,3,1.75,1600,8156,1.0,,0.0,5,7,1600,0.0,1948,0.0,98155,47.7397,-122.3,1200,8156
9/22/2014,3,1.75,1510,9837,2.0,0.0,0.0,3,7,1510,0.0,1989,0.0,98001,47.2576,-122.255,1470,8054
2/6/2015,4,2.5,1560,7800,2.0,0.0,0.0,3,7,1560,0.0,1997,0.0,98168,47.513999999999996,-122.316,1160,7800
9/9/2014,4,2.5,2830,6163,2.0,0.0,0.0,3,9,2830,0.0,2000,0.0,98056,47.5227,-122.19,2730,6202
2/13/2015,3,2.5,2090,9847,2.0,0.0,2.0,3,9,2090,0.0,1983,0.0,98006,47.5651,-122.11399999999999,2860,11483
11/18/2014,5,4.5,5220,67319,2.0,0.0,0.0,3,11,5220,0.0,2001,0.0,98072,47.7666,-122.12799999999999,4190,40609
8/18/2014,3,1.0,1020,4980,1.0,0.0,0.0,4,7,850,170.0,1941,,98133,47.7039,-122.34,970,4980
2/17/2015,4,2.25,1970,8941,2.0,0.0,0.0,3,7,1970,0.0,1973,0.0,98034,47.7223,-122.17200000000001,1880,7793
4/28/2015,3,1.0,1400,9690,1.0,0.0,0.0,3,7,1400,0.0,1969,0.0,98023,47.3201,-122.398,1280,9600
7/14/2014,3,2.25,1322,1796,2.0,0.0,0.0,3,8,1087,235.0,2005,0.0,98144,47.5976,-122.29799999999999,1690,2025
3/23/2015,4,3.5,2796,3520,2.5,0.0,0.0,3,8,2796,0.0,2013,0.0,98001,47.3427,-122.27799999999999,2040,5195
2/11/2015,3,1.75,1120,15210,1.0,0.0,0.0,5,7,1120,0.0,1976,,98042,47.3659,-122.113,1710,8470
11/20/2014,2,1.5,1140,14373,1.0,0.0,0.0,3,7,1140,0.0,1949,1996.0,98011,47.7354,-122.219,2140,9860
5/7/2014,5,1.5,1500,7112,1.0,0.0,0.0,5,6,760,740.0,1920,0.0,98166,47.4692,-122.35,1200,7112
12/3/2014,4,2.75,2060,6659,1.0,0.0,0.0,3,7,1280,780.0,1981,0.0,98058,47.4276,-122.15700000000001,2020,8720
8/28/2014,3,2.0,1610,14046,2.0,0.0,0.0,3,7,1610,0.0,1933,1988.0,98028,47.7704,-122.264,2410,9000
4/10/2015,3,1.75,1860,7881,1.0,0.0,0.0,3,7,1160,700.0,1986,0.0,98198,47.3855,-122.322,1490,7527
2/26/2015,2,1.5,720,5120,1.0,0.0,0.0,3,6,720,0.0,1954,0.0,98106,47.5218,-122.35700000000001,1150,2566
6/17/2014,4,2.75,2250,7412,1.0,0.0,0.0,4,8,1480,770.0,1975,0.0,98058,47.4449,-122.12899999999999,2070,7632
2/10/2015,4,3.5,3790,6874,2.5,0.0,0.0,3,9,3790,0.0,2010,0.0,98053,47.6956,-122.022,3370,6535
9/8/2014,4,2.5,2470,5015,2.0,,0.0,3,8,2470,0.0,2004,0.0,98038,47.3457,-122.041,2470,5100
5/6/2015,4,2.0,2220,23750,1.0,0.0,0.0,3,7,2220,0.0,1963,0.0,98011,47.7759,-122.214,2650,21167
11/6/2014,4,1.75,1530,8152,1.0,0.0,0.0,5,6,910,620.0,1948,0.0,98155,47.7557,-122.32799999999999,1310,8152
5/19/2014,4,2.5,3480,59242,2.0,0.0,0.0,3,11,3480,0.0,1988,0.0,98072,47.7391,-122.102,2930,39400
3/5/2015,4,3.25,2860,3680,2.0,0.0,0.0,3,9,1980,880.0,1925,1993.0,98115,47.6752,-122.3,2010,3680
7/28/2014,4,1.75,1690,10854,1.0,0.0,0.0,3,7,1690,0.0,1977,0.0,98056,47.5241,-122.199,2390,7000
4/24/2015,4,2.75,2470,50123,1.0,0.0,0.0,3,8,1280,1190.0,1978,0.0,98022,47.2504,-122.0,2200,54520
6/30/2014,2,1.0,960,8153,1.0,0.0,0.0,3,6,960,0.0,1947,0.0,98155,47.7341,-122.3,1160,8199
7/11/2014,3,2.25,1790,9580,2.0,0.0,0.0,3,8,1790,0.0,1984,0.0,98006,47.5541,-122.162,2060,9995
8/1/2014,4,2.25,1970,15743,1.0,0.0,0.0,3,7,1370,600.0,1962,0.0,98011,47.7673,-122.20200000000001,2390,11336
11/18/2014,3,3.25,5020,12431,2.0,1.0,4.0,3,10,3420,1600.0,1941,2002.0,98144,47.5925,-122.287,3680,12620
1/23/2015,3,2.25,1570,9500,1.0,0.0,0.0,4,7,1070,500.0,1977,0.0,98033,47.6843,-122.185,2250,9583
5/7/2014,2,1.0,1010,3885,1.5,0.0,0.0,4,7,1010,0.0,1906,,98112,47.6224,-122.304,1770,4200
11/10/2014,3,1.75,1430,53628,2.0,0.0,0.0,3,8,1430,0.0,1985,0.0,98024,47.5577,-121.891,2100,53628
11/7/2014,3,1.5,720,7450,1.0,0.0,1.0,1,5,720,0.0,1924,0.0,98126,47.583999999999996,-122.375,2600,7360
10/29/2014,5,4.0,4180,7232,2.0,0.0,0.0,3,9,4180,0.0,2014,0.0,98052,47.7049,-122.125,3570,6054
11/21/2014,3,2.75,2100,20150,1.0,0.0,0.0,4,7,2100,0.0,1955,0.0,98034,47.7206,-122.24799999999999,2100,15500
6/14/2014,3,1.75,1430,8865,1.0,0.0,0.0,3,7,1430,0.0,1950,0.0,98125,47.7331,-122.29899999999999,1250,8154
5/13/2014,3,1.75,1650,8254,1.0,0.0,0.0,5,7,1060,590.0,1951,0.0,98155,47.7596,-122.304,2280,9450
12/4/2014,5,2.75,3710,13874,1.5,0.0,3.0,4,9,2340,1370.0,1977,0.0,98006,47.5686,-122.154,3370,13874
4/8/2015,3,1.5,2200,7620,1.0,,0.0,4,7,1130,1070.0,1942,0.0,98177,47.7263,-122.363,2170,7672
4/1/2015,3,1.0,900,37800,1.0,0.0,0.0,4,5,700,200.0,1923,,98034,47.7146,-122.234,1750,11998
5/23/2014,4,2.25,2530,9200,1.0,0.0,0.0,5,9,1570,960.0,1976,0.0,98006,47.5612,-122.152,3030,9400
7/1/2014,4,2.5,4570,16015,2.0,0.0,2.0,3,11,4570,0.0,1990,0.0,98074,47.6246,-122.06700000000001,4490,17668
11/23/2014,2,0.75,900,9600,1.0,0.0,0.0,3,6,900,0.0,1941,0.0,98166,47.4604,-122.339,1250,14280
10/7/2014,3,1.0,1130,5758,1.0,0.0,0.0,3,7,960,?,1939,,98199,47.6413,-122.40100000000001,1510,6000
5/12/2014,4,1.75,1940,4800,1.0,0.0,0.0,5,7,1030,910.0,1922,0.0,98122,47.6054,-122.314,1450,4800
8/8/2014,4,2.75,3100,7501,2.0,0.0,0.0,3,10,3100,0.0,1998,0.0,98052,47.6859,-122.109,3140,8672
6/24/2014,3,1.5,1360,10726,1.0,0.0,0.0,4,7,1360,0.0,1966,0.0,98059,47.4948,-122.134,1650,10726
3/8/2015,4,2.5,1910,7201,1.0,0.0,0.0,3,7,1210,700.0,1987,0.0,98198,47.3908,-122.316,1690,7554
4/2/2015,2,2.75,2820,11770,2.0,0.0,0.0,3,7,1630,1190.0,1947,0.0,98168,47.5102,-122.324,1690,12500
6/20/2014,3,1.5,1860,60960,1.0,0.0,0.0,4,7,1140,720.0,1967,,98042,47.3796,-122.102,2170,82764
8/8/2014,4,2.5,2290,26720,2.0,0.0,0.0,3,8,2290,0.0,1977,,98177,47.7502,-122.374,2290,26720
1/14/2015,5,3.5,2450,8193,2.0,0.0,0.0,3,9,2450,0.0,2005,0.0,98028,47.7721,-122.241,2310,8193
1/26/2015,2,2.0,1300,3608,1.0,0.0,0.0,3,7,1300,0.0,2004,0.0,98198,47.3623,-122.309,1510,3608
11/24/2014,4,2.5,2800,4687,2.0,0.0,0.0,3,9,2800,0.0,2005,,98038,47.3594,-122.04,2750,4750
8/18/2014,3,1.0,1630,8308,1.5,,0.0,3,7,1630,0.0,1948,0.0,98146,47.5075,-122.37799999999999,1170,8308
6/11/2014,3,1.5,1460,11407,1.0,0.0,0.0,3,7,1460,0.0,1954,0.0,98155,47.746,-122.294,1470,11407
12/8/2014,3,1.0,780,3540,1.0,,0.0,2,6,780,0.0,1920,0.0,98118,47.565,-122.291,1260,3540
6/17/2014,4,2.5,2210,7079,2.0,0.0,0.0,3,8,2210,0.0,1993,0.0,98031,47.4206,-122.18299999999999,1970,7000
6/16/2014,3,2.0,1980,2674,3.0,0.0,0.0,3,8,1980,0.0,2007,0.0,98136,47.5524,-122.382,1440,2674
9/30/2014,3,1.5,1790,7526,1.0,0.0,0.0,3,7,1790,0.0,1953,2014.0,98004,47.6387,-122.20700000000001,2080,10943
6/2/2014,2,2.5,2210,6327,1.0,0.0,0.0,3,8,2210,0.0,2003,0.0,98053,47.7114,-122.03,2170,6327
6/12/2014,2,1.5,1630,3780,1.0,0.0,0.0,4,7,890,740.0,1940,0.0,98107,47.6711,-122.40299999999999,1770,6400
3/5/2015,4,1.0,2020,18150,1.0,0.0,0.0,4,7,2020,0.0,1955,0.0,98028,47.739,-122.249,1530,11970
4/10/2015,3,2.5,2320,7140,2.0,0.0,0.0,3,8,2320,0.0,1990,0.0,98003,47.275,-122.295,2360,7955
4/15/2015,4,2.5,2190,7294,2.0,0.0,0.0,3,8,2190,0.0,2003,0.0,98023,47.2923,-122.35700000000001,2240,7379
2/25/2015,4,1.5,1780,8000,2.0,0.0,0.0,4,6,1080,700.0,1900,1996.0,98010,47.3124,-122.00299999999999,1750,9147
4/12/2015,2,1.75,1230,5418,1.0,0.0,0.0,3,8,990,240.0,1949,0.0,98117,47.6839,-122.376,1330,5074
7/21/2014,3,1.0,1030,6600,1.0,0.0,0.0,3,7,1030,0.0,1954,0.0,98146,47.4941,-122.34,1220,9040
4/7/2015,3,1.75,2720,4720,1.5,0.0,0.0,4,7,1580,1140.0,1925,0.0,98105,47.6691,-122.29,1660,4640
3/31/2015,3,1.75,2110,7129,1.0,0.0,0.0,3,8,1280,830.0,1982,0.0,98052,47.7219,-122.102,1810,8674
10/14/2014,3,2.5,2510,12779,1.5,,4.0,3,10,2510,0.0,1968,0.0,98034,47.6982,-122.23100000000001,2810,12225
2/25/2015,3,1.75,1580,7344,1.0,0.0,0.0,5,7,1580,0.0,1911,0.0,98126,47.5256,-122.38,1580,6207
10/7/2014,4,2.5,3202,4964,2.0,0.0,0.0,3,9,3202,0.0,2014,0.0,98030,47.3412,-122.179,2425,4886
4/20/2015,3,3.75,2930,150945,2.0,0.0,0.0,3,8,2930,0.0,1972,2000.0,98058,47.4658,-122.115,2070,43935
3/5/2015,4,2.25,2350,46173,2.0,0.0,0.0,4,8,2350,0.0,1980,0.0,98053,47.6657,-122.06700000000001,2390,36567
6/13/2014,4,2.5,4120,22370,2.0,0.0,0.0,3,10,4120,0.0,1997,,98074,47.6239,-122.023,3180,7257
6/26/2014,3,2.5,1769,7324,2.0,0.0,0.0,3,9,1769,0.0,2012,0.0,98092,47.3307,-122.18799999999999,2502,6017
4/24/2015,3,1.75,1380,9134,1.0,0.0,0.0,5,7,880,500.0,1981,0.0,98056,47.5087,-122.193,1400,8190
6/9/2014,2,1.0,1000,31505,1.0,0.0,0.0,3,6,1000,0.0,1960,0.0,98019,47.7659,-121.899,1560,22597
12/8/2014,4,1.0,1190,7620,1.5,0.0,0.0,3,6,1190,0.0,1926,0.0,98106,47.5281,-122.348,1060,7320
2/20/2015,4,2.0,1660,4788,1.0,,0.0,3,7,1660,0.0,1968,,98144,47.5878,-122.31200000000001,1150,5000
5/8/2015,3,2.0,2570,233481,1.5,0.0,0.0,4,8,2570,0.0,1986,0.0,98038,47.4199,-122.03399999999999,2280,157687
10/6/2014,4,2.25,2070,8893,2.0,0.0,0.0,4,8,2070,0.0,1986,0.0,98058,47.4388,-122.162,2390,7700
12/18/2014,3,2.5,2360,8093,2.0,0.0,0.0,3,8,2360,0.0,1995,0.0,98092,47.3257,-122.17,1860,6762
12/23/2014,3,1.75,2010,3800,2.0,,0.0,2,7,2010,0.0,1922,0.0,98112,47.6408,-122.307,1540,3800
11/18/2014,4,2.25,2020,4960,2.0,0.0,0.0,3,7,1710,310.0,1938,0.0,98117,47.6867,-122.369,1590,4550
4/17/2015,3,1.75,1250,8100,1.0,,0.0,3,7,1250,0.0,1951,,98146,47.5016,-122.348,1300,8175
9/26/2014,3,1.0,1040,8410,1.0,0.0,0.0,3,7,1040,?,1942,2014.0,98188,47.453,-122.289,1350,8410
10/9/2014,3,1.75,1720,5956,2.0,0.0,0.0,3,8,1720,0.0,1981,0.0,98033,47.6875,-122.20200000000001,1620,9324
7/9/2014,4,3.5,4440,10660,2.0,0.0,0.0,3,11,4440,0.0,2003,0.0,98059,47.5294,-122.137,4390,9976
2/26/2015,3,2.5,2100,4097,2.0,0.0,0.0,3,9,2100,0.0,2008,0.0,98004,47.5983,-122.2,1780,4764
3/25/2015,3,1.0,1660,7440,1.0,0.0,0.0,3,7,1270,390.0,1957,,98106,47.5242,-122.36200000000001,1540,7440
8/11/2014,4,2.5,2060,13500,1.0,0.0,0.0,3,7,1260,800.0,1968,0.0,98042,47.4229,-122.15299999999999,1610,10714
4/22/2015,4,2.25,1550,7579,2.0,,0.0,3,8,1550,0.0,1993,0.0,98038,47.354,-122.04700000000001,1630,6397
10/27/2014,4,2.25,2090,45738,2.0,0.0,0.0,3,8,2090,0.0,1987,,98053,47.6876,-122.04899999999999,3420,45738
8/14/2014,4,2.5,1990,3980,2.0,0.0,0.0,3,7,1990,0.0,2002,0.0,98058,47.4445,-122.17,1990,4373
1/8/2015,2,2.5,2720,4913,1.0,0.0,1.0,4,8,1700,1020.0,1936,0.0,98199,47.6384,-122.404,2520,5303
7/9/2014,3,2.25,1920,8223,2.0,0.0,0.0,4,7,1920,0.0,1989,0.0,98011,47.735,-122.20100000000001,1940,7274
4/27/2015,4,2.5,3710,7491,2.0,0.0,0.0,3,9,3710,0.0,2003,0.0,98029,47.5596,-122.016,3040,7491
9/5/2014,3,1.75,1250,9486,1.0,0.0,0.0,4,6,1250,0.0,1971,0.0,98070,47.4341,-122.446,1270,9600
12/15/2014,4,3.5,4340,5500,2.0,0.0,0.0,3,10,2850,1490.0,2008,0.0,98199,47.6427,-122.397,1290,5500
